"## RECSentity.id","entity.name","entity.categoryId","entity.message","entity.thumbnailUrl","entity.value","entity.pageUrl","entity.inventory","entity.margin","entity.brand"
"PAR_NEW0SSA115L","Samsung Galaxy A11 (CDM SL)","4,211,4:14,4:1382,4:1383,4:1390,4:1392,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/s/ss_a11_black_850x850_1_2.jpg","4799.00","https://store.ais.co.th/th/samsung-galaxy-a11-cdm-sl.html","10",,"Samsung"
"PAR_NEW0XMRMN9P","Xiaomi Redmi Note 9 Pro","4,4:500,4:1385,4:1396,4:1401,4:1436,4:1439,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/redmi_note9pro_green_850x850_1_1.jpg","7999.00","https://store.ais.co.th/th/xiaomi-redmi-note-9-pro.html","13",,"Xiaomi"
"PAR_AP IP SE 2 SILICONE","เคส ซิลิโคน สำหรับ iPhone SE ใหม่","355",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone_se_white_black_silicone_case_pure_back_us-en_screen_850x850_1.jpg","1290.00","https://store.ais.co.th/th/iphone-se-silicone-case.html","100",,
"PAR_NEW0XM0RMN9","Xiaomi Redmi Note 9","4,4:500,4:1385,4:1396,4:1401,4:1436,4:1439,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/redmi_note9_white_850x850_1_1.jpg","5299.00","https://store.ais.co.th/th/xiaomi-redmi-note-9.html","25",,"Xiaomi"
"PAR_NEW0HWY5PXL","Huawei Y5P (CDM-SIM LOCK)","4,211,4:54,4:1386,4:1393,4:1396,4:1449",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw-y5p_black_with_premium_1.jpg","2999.00","https://store.ais.co.th/th/huawei-y5p.html","44",,"HUAWEI"
"PAR_NEW0HWY6PXL","Huawei Y6P (CDM-SIM LOCK)","4,211,4:54,4:1386,4:1396,4:1427,4:1449",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw-y6p_black_with_premium_1.jpg","3999.00","https://store.ais.co.th/th/huawei-y6p.html","67",,"HUAWEI"
"PAR_SS_NOTE10_LEDVIEW","Note10 LED View Cover","5,5:33,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note10_ledviewcover_black_850_1_1.jpg","1690.00","https://store.ais.co.th/th/note10-led-view-cover.html","50",,"Samsung"
"PAR_NEW0HW0MAXS","Huawei Mate XS 5G","4,4:54,4:1374,4:1458",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw_matexs_blue_premium_1.jpg","89990.00","https://store.ais.co.th/th/huawei-mate-xs-5g.html","1",,"HUAWEI"
"PAR_NEW0HW0Y7XL","Huawei Y7 (CDM-SIM LOCK)","4,211,4:54,4:1386,4:1396,4:1449",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw-y7_purple_1_1.jpg","4499.00","https://store.ais.co.th/th/huawei-y7-cdm-sim-lock.html","20",,"HUAWEI"
"PAR_NEW0SSA217Z","Samsung Galaxy A21s (6/64GB) CDM","4,4:14,4:1391,4:1396,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/s/ss_a21s_kv_ram6gb_3.jpg","6299.00","https://store.ais.co.th/th/samsung-galaxy-a21s-6-64gb-cdm.html","7",,"Samsung"
"PAR_NEW0HWMPADP","Huawei Matepad Pro 5G","4,4:54,4:1374,4:1436,4:1437,4:1441,4:1458",,,"29990.00","https://store.ais.co.th/th/huawei-matepad-pro-5g.html","2",,"HUAWEI"
"PAR_NEW0HWNOV7I","Huawei Nova 7i","4,4:54,4:1396,4:1436,4:1437,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw_nova7i_pink_1_1.jpg","8990.00","https://store.ais.co.th/th/huawei-nova-7i.html","8",,"HUAWEI"
"PAR_NEW0GMSFX5X","Garmin - Fenix 5X","5,5:522,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/f/e/fenix5x-hr-blk-01_1.jpg","27900.00","https://store.ais.co.th/th/garmin-fenix-5x.html","0",,"Garmin"
"PAR_NEW0SSG975T","Samsung Galaxy S10+ 1TB","4,4:14,4:676,4:713,714,1256,1315,1331,1333,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/1/s10_ceramic_black_front_4.jpg","45900.00","https://store.ais.co.th/th/samsung-galaxy-s10-plus-1tb.html","20",,"Samsung"
"PAR_NEW0SSG975A","Samsung Galaxy S10+ 512GB","4,4:14,4:676,4:713,714,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/1/s10_ceramic_black_front_1.jpg","34900.00","https://store.ais.co.th/th/samsung-galaxy-s10-plus-512gb.html","14",,"Samsung"
"PAR_TOSING BLUETOOTH","TOSING BLUETOOTH MICROPHONE","5,5:35",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/o/gold_850x850_1.jpg","999.00","https://store.ais.co.th/th/tosing-bluetooth-microphone.html","19",,
"PAR_NEW0SSA716B","Samsung Galaxy A71 5G (8/128GB)","4,4:14,4:1374,4:1396,4:1436,4:1438,4:1441",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_ss_a71-5g_3.jpg","19990.00","https://store.ais.co.th/th/samsung-galaxy-a71-8-128gb-5g.html","72",,"Samsung"
"PAR_NEW0VVY1520","VIVO Y15 2020","4,4:63,4:1388,4:1396,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_y15-2020_850x850_blue_1_3.jpg","4699.00","https://store.ais.co.th/th/vivo-y15-2020.html","17",,"Vivo"
"PAR_POMO BLOOM BLOOM BT HEADSET","POMO BLOOM BLOOM","355",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/o/pomo-bloom-bloom_850x850_blue_1.jpg","790.00","https://store.ais.co.th/th/pomo-bloom-bloom.html","0",,"Pomo"
"PAR_NEW0GMVACT3","GARMIN Vivoactive3","5,5:522,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/m/gm_vivoactive3_black-gunmetal_850_1_1.jpg","11500.00","https://store.ais.co.th/th/vivoactive3.html","0",,"Garmin"
"PAR_NEW0GMFX5SP","Fenix5S Plus","5,5:522,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/m/gm_fenix5s_plus_black_850_1_1.jpg","29900.00","https://store.ais.co.th/th/fenix5s-plus.html","0",,"Garmin"
"PAR_NEW0GMFX5XP","Fenix5X Plus","5,5:522,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/m/gm_fenix5xplus_black_850_6_1.jpg","31900.00","https://store.ais.co.th/th/fenix5x-plus.html","0",,"Garmin"
"PAR_NEW0GMFX5PS","Fenix5 Plus","5,5:522,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/m/gm_fenix5_plus_black_1024_4.jpg","30900.00","https://store.ais.co.th/th/fenix5-plus.html","0",,"Garmin"
"PAR_NEW0APP6128","iPad รุ่นที่ 6 (128 GB) WiFi + Cellular","19,19:27,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipad_pureangles_gld-1_2.jpg","15400.00","https://store.ais.co.th/th/new-ipad-128gb.html","5",,"Apple"
"PAR_NEW0AP0P632wifi","iPad รุ่นที่ 6 WiFi (32 GB)","27,622,1418,1436,1438,1441",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipad_pureangles_gld-1_4_2.jpg","7900.00","https://store.ais.co.th/th/ipad-gen-6-wifi-32-gb.html","0",,"Apple"
"PAR_NEW0AP0AR64","iPad Air ใหม่ (64 GB) รุ่น WiFi","27,709,711,1418,1436,1438,1441",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadair-gold-cell-360-1_2.jpg","17900.00","https://store.ais.co.th/th/the-new-ipad-air-64-gb-wifi.html","0",,"Apple"
"PAR_NEW0AP0MN64","iPad mini ใหม่ (64 GB) รุ่น WiFi","27,710,711,1418,1436,1438,1441",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadmini-gold-cell-360-1_3.jpg","13900.00","https://store.ais.co.th/th/the-new-ipad-mini-64-gb-wifi.html","0",,"Apple"
"PAR_NEW0APMN256","iPad mini ใหม่ (256 GB) รุ่น WiFi","27,710,711,1418,1436,1438,1441",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadmini-gold-cell-360-1_2.jpg","18900.00","https://store.ais.co.th/th/the-new-ipad-mini-256-gb-wifi.html","0",,"Apple"
"PAR_NEW0APP1245","iPad Pro ใหม่ รุ่น 12.9 นิ้ว (1 TB) Wi-Fi","19,355,19:27,19:1357,19:1359,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_4th_generation_gps_silver_aluminum_12.9in_pdp_us_1a_8_1_1_1.jpg","52400.00","https://store.ais.co.th/th/the-new-ipad-pro-12-9-inch-1-tb-wi-fi.html","0",,"Apple"
"PAR_NEW0AP0AR64_NEW","iPad Air ใหม่ (64 GB) รุ่น WiFi + Cellular","19,19:27,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadair-gold-cell-360-1_2_1_3.jpg","22400.00","https://store.ais.co.th/th/ipad-air-64-gb-wifi-cellular.html","0",,"Apple"
"PAR_NEW0APAR256_NEW","iPad Air ใหม่ (256 GB) รุ่น WiFi + Cellular","19,19:27,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadair-gold-cell-360_2_1_4.png","27400.00","https://store.ais.co.th/th/ipad-air-256-gb-wifi-cellular.html","0",,"Apple"
"PAR_NEW0AP0MN64_NEW","iPad mini ใหม่ (64 GB) รุ่น WiFi + Cellular","19,19:27,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipad_mini_cellular_gold_850x850_3.jpg","18400.00","https://store.ais.co.th/th/ipad-mini-64-gb-wifi-cellular.html","0",,"Apple"
"PAR_NEW0APP1125_NEW","iPad Pro ใหม่ รุ่น 11 นิ้ว (1 TB) WiFi + Cellular","19,19:27,19:1368,19:1370,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_2nd_generation_gps_cellular_space_gray_aluminum_11in_pdp_us_1a_1_7.jpg","50400.00","https://store.ais.co.th/th/ipad-pro-11-inch-1-tb-gen-2.html","2",,"Apple"
"PAR_NEW0APMN256_NEW","iPad mini ใหม่ (256 GB) รุ่น WiFi + Cellular","19,19:27,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ipadmini-gold-cell-360-1_1_4.jpg","23400.00","https://store.ais.co.th/th/ipad-mini-256-gb-wifi-cellular.html","0",,"Apple"
"PAR_NEW0APP1243_NEW","iPad Pro ใหม่ รุ่น 12.9 นิ้ว (256 GB) WiFi + Cellular","19,19:27,19:1369,19:1370,1396,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_4th_generation_gps_cellular_space_gray_aluminum_12.9in_pdp_us_1a_1_1.jpg","43400.00","https://store.ais.co.th/th/ipad-pro-12-9-inch-256-gb-gen-4.html","3",,"Apple"
"PAR_NEW0OPRENO4","OPPO Reno 4 CDM","4,4:34,4:1436,4:1437,4:1438,4:1441,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_oppo_reno4_1_2.jpg","11990.00","https://store.ais.co.th/th/oppo-reno-4-cdm.html","44",,"Oppo"
"PAR_NEW0XM0RMI9","Xiaomi Redmi 9","4,4:500,4:1411,4:1419",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_xiaomi_redmi9_3.jpg","3999.00","https://store.ais.co.th/th/xiaomi-redmi-9.html","140",,"Xiaomi"
"PAR_NEW0XMRMI9A","Xiaomi Redmi 9A","4,4:500,4:1411,4:1420,4:1436,4:1437",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_redmi_9a_3.jpg","2799.00","https://store.ais.co.th/th/xiaomi-redmi-9a.html","142",,"Xiaomi"
"PAR_NEW0SSN980F","Samsung Galaxy Note 20 (8/256GB)","4,4:14,4:1431,4:1435,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note20_mystic-green_1_1.jpg","29900.00","https://store.ais.co.th/th/samsung-galaxy-note-20-8-256gb.html","17",,"Samsung"
"PAR_SS_NOTE10Plus","NOTE10+ LED VIEW COVER","5,5:33,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note10plus_ledviewcover_black_850_1_1.jpg","1690.00","https://store.ais.co.th/th/note10-plus-led-view-cover.html","0",,"Samsung"
"PAR_SS_NOTE10Plus_LEDBACK","NOTE10+ LED BACK COVER","5,5:33,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note10plus-led-back-cover-black-850-1_1.jpg","1390.00","https://store.ais.co.th/th/note10-plus-led-back-cover.html","34",,"Samsung"
"PAR_SS_NOTE10Plus_CLEARVIEW","Note10 Plus Clear View Cover","5,5:33,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note10plus_clearviewcover_black_850_1_1.jpg","1590.00","https://store.ais.co.th/th/note10-plus-clear-view-cover.html","4",,"Samsung"
"PAR_NEW0SSN985F","Samsung Galaxy Note 20 Ultra (8/256GB)","4,4:14,4:1432,4:1435,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note20_ultra_mysticbronze_1_1.jpg","38900.00","https://store.ais.co.th/th/samsung-galaxy-note-20-ultra-8-256gb.html","18",,"Samsung"
"PAR_NEW0OP1989X_01","OPPO Reno2F Nebula Green (เครื่องจะถูกล็อกหากค้างชำระค่าบริการ)","4,4:34,4:1351,4:1384",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo_reno2f_nebula_green_850x850_1_1.jpg","9999.00","https://store.ais.co.th/th/oppo-reno2f-nebula-green.html","9",,"Oppo"
"WDS_NEWAPP6P128","iPhone 6 Plus (128GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/ip6-spacegray-01_5_2_1_3.png","35450.00","https://store.ais.co.th/th/iphone-6-plus-128gb-free-sim.html","3",,"Apple"
"WDS_NEW0SSA507F","Samsung Galaxy A50s (6/128GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_sim_samsung-galaxy-a50s-6128gb_850x850_black_1.jpg","9490.00","https://store.ais.co.th/th/samsung-galaxy-a50s-6-128gb-free-sim.html","0",,"Samsung"
"WDS_NEWAPP0I664","iPhone 6 (64GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone6-spgry_850x850_2.jpg","23900.00","https://store.ais.co.th/th/iphone-6-64gb-free-sim.html","0",,"Apple"
"WDS_NEW0AP00864","iPhone 8 (64GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8-spgry-pureangles_850x850_6.jpg","14500.00","https://store.ais.co.th/th/iphone-8-64gb-free-sim.html","8",,"Apple"
"WDS_NEW0OPC1917","OPPO Reno (6/256GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_sim_oppo-reno-_6256gb__ocean-green_850x850_1.jpg","16990.00","https://store.ais.co.th/th/oppo-reno-6-256gb-free-sim.html","17",,"Oppo"
"PAR_NEW0APP1244_NEW","iPad Pro ใหม่ รุ่น 12.9 นิ้ว (512 GB) WiFi + Cellular","19,19:27,19:1369,19:1370,1418",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_pro_4th_generation_gps_cellular_space_gray_aluminum_12.9in_pdp_us_1a_1_2.jpg","50400.00","https://store.ais.co.th/th/ipad-pro-12-9-inch-512-gb-gen-4.html","2",,"Apple"
"WDS_NEW0AP8P128","iPhone 8 Plus (128 GB) (พร้อมซิม AIS One-2-Call)","4,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8plus-spgry-pureangles_850x850_5_1.jpg","18400.00","https://store.ais.co.th/th/iphone-8-plus-128gb-free-sim.html","18",,"Apple"
"PAR_NEW0APP7128_wifi_cellular","iPad รุ่นที่ 7 (128 GB) WiFi + Cellular","19,211,19:27,19:1354,1396,1398,1400,1418,1433",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_ipad_gold_cellular_850x850_1_1_3.jpg","16400.00","https://store.ais.co.th/th/ipad-7-wifi-cellular-128-gb.html","5",,"Apple"
"PAR_NEW0AP0SE21_RED","iPhone SE PRODUCT(RED) ใหม่ (64 GB)","355,1376,1377",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_iphonese_packshot_850x850_red_position_1_3.jpg","13900.00","https://store.ais.co.th/th/iphone-se-product-red-new-64-gb.html","15",,"Apple"
"PAR_NEW0AP0SE22_RED","iPhone SE PRODUCT(RED) ใหม่ (128 GB)","355,1376,1377",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/th_iphonese_packshot_850x850_red_position_1_4.jpg","15900.00","https://store.ais.co.th/th/iphone-se-product-red-new-128-gb.html","16",,"Apple"
"PAR_NEW0RM00C11","Realme C11","4,4:1309,4:1406,4:1421",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_c11_grey_850_1_3.jpg","3499.00","https://store.ais.co.th/th/realme-c11.html","20",,"Realme"
"PAR_NEW0ONNORDP","OnePlus Nord (12/256GB)","4,4:475,4:1430,4:1436,4:1439,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_nord_ols_4.jpg","17990.00","https://store.ais.co.th/th/oneplus-nord-12-256gb.html","7",,"OnePlus"
"PAR_NEW0SSF916B","Samsung Galaxy Z Fold2 5G","4,4:14",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/z/f/zfold2-5g_mysticbronze_1.jpg","69900.00","https://store.ais.co.th/th/samsung-galaxy-z-fold2-5g.html","0",,"Samsung"
"PAR_NEW0VVX50PR","VIVO X50 Pro 5G","4,4:63",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_x50pro5g_kv_premium_1.jpg","24999.00","https://store.ais.co.th/th/vivo-x50-pro.html","5",,"Vivo"
"PAR_NEW0VV00Y11_FREESIM","Vivo Y11 ฟรีซิม AIS One-2-Call (AIS ครบเครื่อง)","4,4:63,4:1440",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_sim_y11_mineral-blue_850x850_1.jpg","3999.00","https://store.ais.co.th/th/vivo-y11-free-sim-ais-one-2-call.html","118",,"Vivo"
"PAR_NEW0RMC3332_FREESIM","Realme C3 ฟรีซิม AIS One-2-Call (AIS ครบเครื่อง)","4,4:1309,4:1440",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_sim_realme_c3_blazingred_850x850.jpg","3999.00","https://store.ais.co.th/th/realme-c3-free-sim-ais-one-2-call.html","99",,"Realme"
"PAR_NEW0RM07PRO","Realme 7 Pro CDM","4,4:1309,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme7pro_kv.jpg","10990.00","https://store.ais.co.th/th/realme-7-pro.html","21",,"Realme"
"PAR_FREEBUDS3","Huawei FreeBuds 3","5,5:1453",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw_freebuds3_white_1_1.jpg","4490.00","https://store.ais.co.th/th/huawei-freebuds-3.html","32",,"HUAWEI"
"PAR_NEW0SSG781B","Samsung Galaxy S20 FE 5G (8/128GB)","4,4:14,4:1454,4:1456",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_s20fe_1.jpg","23900.00","https://store.ais.co.th/th/samsung-galaxy-s20-fe-5-g-8-128gb.html","540",,"Samsung"
"PAR_NEW0SSG781Z","Samsung Galaxy S20 FE 5G (8/256GB)","4,4:14,4:1454,4:1456",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_s20fe_2.jpg","25900.00","https://store.ais.co.th/th/samsung-galaxy-s20-fe-5-g-8-256gb.html","104",,"Samsung"
"PAR_NEW0SSG780F","Samsung Galaxy S20 FE","4,4:14,4:1454",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/k/v/kv_s20fe.jpg","20900.00","https://store.ais.co.th/th/samsung-galaxy-s20-fe.html","28",,"Samsung"
"PAR_NEW0ASSTRIX","ASUS ROG Phone 3 Strix Edition","590,1455,1459",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/ais-rog_phone_3_packshot_strix_edition_sz.850x850px_1_1.jpg","24990.00","https://store.ais.co.th/th/asus-rog-phone3-strix-edition.html","13",,"Asus"
"PAR_NEW0APP8128","iPad ใหม่ (128 GB) Wi-Fi","19,19:27,19:1460",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/h/thth-ipad_wi-fi_space-gray_296x416_1_1.png","13900.00","https://store.ais.co.th/th/the-new-ipad-8-generation-wifi-128gb.html","22",,"Apple"
"PAR_NEW0OPRN4PP","OPPO Reno4 Pro 5G","4,4:34,4:1461",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo_reno4pro5g_galacticblue_1.jpg","24990.00","https://store.ais.co.th/th/oppo-reno4-pro-5g.html","20",,"Oppo"
